id,visitors
air_0164b9927d20bcc3_2017-05-24,17.070958096648706
air_0164b9927d20bcc3_2017-05-25,16.696818285312734
air_0164b9927d20bcc3_2017-05-26,17.748771425912857
air_0164b9927d20bcc3_2017-05-27,20.112395415784963
air_0164b9927d20bcc3_2017-05-28,26.75389193360944
air_0164b9927d20bcc3_2017-05-29,13.14417909485891
air_0164b9927d20bcc3_2017-05-30,16.9419076215493
air_0164b9927d20bcc3_2017-05-31,15.96719989140544
air_0241aa3964b7f861_2017-04-23,17.353526805296934
air_0241aa3964b7f861_2017-04-24,15.871159556380402
air_0241aa3964b7f861_2017-04-25,17.871047744091758
air_0241aa3964b7f861_2017-04-26,18.127076734202166
air_0241aa3964b7f861_2017-04-27,23.051647920008666
air_0241aa3964b7f861_2017-04-28,26.186516679036664
air_0241aa3964b7f861_2017-04-29,21.42733186934077
air_0241aa3964b7f861_2017-04-30,22.704530532703863
air_0241aa3964b7f861_2017-05-01,20.819008058301986
air_0241aa3964b7f861_2017-05-02,22.62539739447338
air_0241aa3964b7f861_2017-05-03,23.518112081486215
air_0241aa3964b7f861_2017-05-04,13.803236801335633
air_0241aa3964b7f861_2017-05-05,15.60581024829299
air_0241aa3964b7f861_2017-05-06,20.359244597712035
air_0241aa3964b7f861_2017-05-07,16.6044395084693
air_0241aa3964b7f861_2017-05-08,13.05040933366945
air_0241aa3964b7f861_2017-05-09,13.456530977046516
air_0241aa3964b7f861_2017-05-10,15.703726334533979
air_0241aa3964b7f861_2017-05-11,15.636313360755775
air_0241aa3964b7f861_2017-05-12,22.595872863189356
air_0241aa3964b7f861_2017-05-13,23.277561271848533
air_0241aa3964b7f861_2017-05-14,19.725750648595465
air_0241aa3964b7f861_2017-05-15,14.214244815760608
air_0241aa3964b7f861_2017-05-16,14.426756060679672
air_0241aa3964b7f861_2017-05-17,15.304213514331392
air_0241aa3964b7f861_2017-05-18,15.672021822242394
air_0241aa3964b7f861_2017-05-19,22.19057646771806
air_0241aa3964b7f861_2017-05-20,24.067069909052634
air_0241aa3964b7f861_2017-05-21,15.748854619989604
air_0241aa3964b7f861_2017-05-22,15.538240334407948
air_0241aa3964b7f861_2017-05-23,14.417330379637704
air_0241aa3964b7f861_2017-05-24,17.098319218813078
air_0241aa3964b7f861_2017-05-25,15.759295493494449
air_0241aa3964b7f861_2017-05-26,24.693878440144985
air_0241aa3964b7f861_2017-05-27,23.850754402694783
air_0241aa3964b7f861_2017-05-28,20.138715343607558
air_0241aa3964b7f861_2017-05-29,13.386580968715418
air_0241aa3964b7f861_2017-05-30,15.240221202290236
air_0241aa3964b7f861_2017-05-31,15.345360376870325
air_0328696196e46f18_2017-04-23,21.805165368042065
air_0328696196e46f18_2017-04-24,13.969191425447619
air_0328696196e46f18_2017-04-25,14.062971588757375
air_0328696196e46f18_2017-04-26,15.738480241233365
air_0328696196e46f18_2017-04-27,16.61324103535914
air_0328696196e46f18_2017-04-28,22.277738023118324
air_0328696196e46f18_2017-04-29,21.304246542158474
air_0328696196e46f18_2017-04-30,20.045152589758704
air_0328696196e46f18_2017-05-01,20.790718593818173
air_0328696196e46f18_2017-05-02,20.168692469779273
air_0328696196e46f18_2017-05-03,18.46965809436488
air_0328696196e46f18_2017-05-04,21.02724858531574
air_0328696196e46f18_2017-05-05,11.958828554659227
air_0328696196e46f18_2017-05-06,20.123801397466877
air_0328696196e46f18_2017-05-07,17.554056294124003
air_0328696196e46f18_2017-05-08,11.1193871459872
air_0328696196e46f18_2017-05-09,10.68526406223376
air_0328696196e46f18_2017-05-10,13.356626002836103
air_0328696196e46f18_2017-05-11,17.4718162147121
air_0328696196e46f18_2017-05-12,19.33606140227618
air_0328696196e46f18_2017-05-13,23.01911283148614
air_0328696196e46f18_2017-05-14,18.982186914473736
air_0328696196e46f18_2017-05-15,13.55975178161085
air_0328696196e46f18_2017-05-16,14.708156840964005
air_0328696196e46f18_2017-05-17,13.886768876619865
air_0328696196e46f18_2017-05-18,15.936677911188823
air_0328696196e46f18_2017-05-19,18.549798146598434
air_0328696196e46f18_2017-05-20,25.38954353181474
air_0328696196e46f18_2017-05-21,20.09178635138263
air_0328696196e46f18_2017-05-22,13.032633571736001
air_0328696196e46f18_2017-05-23,15.4041117716591
air_0328696196e46f18_2017-05-24,13.979575275200487
air_0328696196e46f18_2017-05-25,15.924531080879163
air_0328696196e46f18_2017-05-26,17.931593638298903
air_0328696196e46f18_2017-05-27,24.657003619904714
air_0328696196e46f18_2017-05-28,25.84455075510096
air_0328696196e46f18_2017-05-29,15.138865515118491
air_0328696196e46f18_2017-05-30,14.992841722206972
air_0328696196e46f18_2017-05-31,13.122748195961712
air_034a3d5b40d5b1b1_2017-04-23,30.3299991969089
air_034a3d5b40d5b1b1_2017-04-24,17.3281461966372
air_034a3d5b40d5b1b1_2017-04-25,19.02227279493488
air_034a3d5b40d5b1b1_2017-04-26,15.648753392579176
air_034a3d5b40d5b1b1_2017-04-27,16.123270561102725
air_034a3d5b40d5b1b1_2017-04-28,30.03192512049185
air_034a3d5b40d5b1b1_2017-04-29,29.952187252983755
air_034a3d5b40d5b1b1_2017-04-30,33.865294186933454
air_034a3d5b40d5b1b1_2017-05-01,23.581208990618315
air_034a3d5b40d5b1b1_2017-05-02,29.073818296401782
air_034a3d5b40d5b1b1_2017-05-03,31.08925136576692
air_034a3d5b40d5b1b1_2017-05-04,30.929403047104493
air_034a3d5b40d5b1b1_2017-05-05,14.186545094901806
air_034a3d5b40d5b1b1_2017-05-06,27.989736525190434
air_034a3d5b40d5b1b1_2017-05-07,28.377985696945537
air_034a3d5b40d5b1b1_2017-05-08,13.732403939432793
air_034a3d5b40d5b1b1_2017-05-09,15.039104149716394
air_034a3d5b40d5b1b1_2017-05-10,14.044890602594219
air_034a3d5b40d5b1b1_2017-05-11,17.78831108637306
air_034a3d5b40d5b1b1_2017-05-12,18.684675421322083
air_034a3d5b40d5b1b1_2017-05-13,26.147439409902425
air_034a3d5b40d5b1b1_2017-05-14,28.527027270089874
air_034a3d5b40d5b1b1_2017-05-15,13.947431828386476
air_034a3d5b40d5b1b1_2017-05-16,13.650815312618855
air_034a3d5b40d5b1b1_2017-05-17,17.609042624378752
air_034a3d5b40d5b1b1_2017-05-18,17.746860164361046
air_034a3d5b40d5b1b1_2017-05-19,19.291511816741583
air_034a3d5b40d5b1b1_2017-05-20,28.09284331018953
air_034a3d5b40d5b1b1_2017-05-21,27.526179453996246
air_034a3d5b40d5b1b1_2017-05-22,15.626280798846388
air_034a3d5b40d5b1b1_2017-05-23,15.933464274761025
air_034a3d5b40d5b1b1_2017-05-24,15.031499881413335
air_034a3d5b40d5b1b1_2017-05-25,19.158101064702347
air_034a3d5b40d5b1b1_2017-05-26,16.889833985111128
air_034a3d5b40d5b1b1_2017-05-27,26.025213302662408
air_034a3d5b40d5b1b1_2017-05-28,35.04523463718424
air_034a3d5b40d5b1b1_2017-05-29,16.822011064684364
air_034a3d5b40d5b1b1_2017-05-30,15.396224381111864
air_034a3d5b40d5b1b1_2017-05-31,15.09069814258643
air_036d4f1ee7285390_2017-04-23,29.668555220868285
air_036d4f1ee7285390_2017-04-24,17.860288581122308
air_036d4f1ee7285390_2017-04-25,19.853518589169326
air_036d4f1ee7285390_2017-04-26,17.481633084392772
air_036d4f1ee7285390_2017-04-27,18.004520783454037
air_036d4f1ee7285390_2017-04-28,28.046255207462508
air_036d4f1ee7285390_2017-04-29,29.061878685751818
air_036d4f1ee7285390_2017-04-30,32.61413148801884
air_036d4f1ee7285390_2017-05-01,22.489826425523077
air_036d4f1ee7285390_2017-05-02,30.12662651702312
air_036d4f1ee7285390_2017-05-03,34.30441648324337
air_036d4f1ee7285390_2017-05-04,30.548878108001915
air_036d4f1ee7285390_2017-05-05,14.399557240639592
air_036d4f1ee7285390_2017-05-06,29.87263392239261
air_036d4f1ee7285390_2017-05-07,27.795761437101547
air_036d4f1ee7285390_2017-05-08,13.089769571435628
air_036d4f1ee7285390_2017-05-09,16.082358682688422
air_036d4f1ee7285390_2017-05-10,14.688312710389281
air_036d4f1ee7285390_2017-05-11,17.285174388796563
air_036d4f1ee7285390_2017-05-12,16.239351372319845
air_036d4f1ee7285390_2017-05-13,24.877033109047886
air_036d4f1ee7285390_2017-05-14,28.260994131613078
air_036d4f1ee7285390_2017-05-15,14.802274766963677
air_036d4f1ee7285390_2017-05-16,10.58560027808349
air_036d4f1ee7285390_2017-05-17,18.263970780345904
air_036d4f1ee7285390_2017-05-18,16.835215191945277
air_036d4f1ee7285390_2017-05-19,17.34308885932725
air_036d4f1ee7285390_2017-05-20,26.290498743263775
air_036d4f1ee7285390_2017-05-21,28.489940806657284
air_036d4f1ee7285390_2017-05-22,15.994865438514191
air_036d4f1ee7285390_2017-05-23,14.124991798155667
air_036d4f1ee7285390_2017-05-24,14.548491998788863
air_036d4f1ee7285390_2017-05-25,16.351044316721495
air_036d4f1ee7285390_2017-05-26,16.83428624782473
air_036d4f1ee7285390_2017-05-27,25.399424430063835
air_036d4f1ee7285390_2017-05-28,30.53682526948903
air_036d4f1ee7285390_2017-05-29,16.515054234731902
air_036d4f1ee7285390_2017-05-30,14.530781368347682
air_036d4f1ee7285390_2017-05-31,14.428144368426452
air_0382c794b73b51ad_2017-04-23,27.419812310762108
air_0382c794b73b51ad_2017-04-24,15.714825844396877
air_0382c794b73b51ad_2017-04-25,17.814103597263248
air_0382c794b73b51ad_2017-04-26,14.376795081638246
air_0382c794b73b51ad_2017-04-27,14.048408541294112
air_0382c794b73b51ad_2017-04-28,28.616514641614096
air_0382c794b73b51ad_2017-04-29,26.51989030938244
air_0382c794b73b51ad_2017-04-30,30.7068848242046
air_0382c794b73b51ad_2017-05-01,19.014378106920777
air_0382c794b73b51ad_2017-05-02,26.370245979242718
air_0382c794b73b51ad_2017-05-03,28.970200387339972
air_0382c794b73b51ad_2017-05-04,28.307443058232273
air_0382c794b73b51ad_2017-05-05,14.280179257186685
air_0382c794b73b51ad_2017-05-06,23.698365894760812
air_0382c794b73b51ad_2017-05-07,28.7556371282803
air_0382c794b73b51ad_2017-05-08,13.617466389765928
air_0382c794b73b51ad_2017-05-09,14.679843062948603
air_0382c794b73b51ad_2017-05-10,12.451499596634862
air_0382c794b73b51ad_2017-05-11,16.591885801881663
air_0382c794b73b51ad_2017-05-12,15.613679600544497
air_0382c794b73b51ad_2017-05-13,23.870585067070255
air_0382c794b73b51ad_2017-05-14,24.075744486972944
air_0382c794b73b51ad_2017-05-15,14.114486354515591
air_0382c794b73b51ad_2017-05-16,11.12836476097588
air_0382c794b73b51ad_2017-05-17,15.1246715854823
air_0382c794b73b51ad_2017-05-18,18.89010062705575
air_0382c794b73b51ad_2017-05-19,16.49744878824416
air_0382c794b73b51ad_2017-05-20,25.226829379586423
air_0382c794b73b51ad_2017-05-21,25.471149313459037
air_0382c794b73b51ad_2017-05-22,15.48108249694164
air_0382c794b73b51ad_2017-05-23,14.29828722787637
air_0382c794b73b51ad_2017-05-24,13.824055861868436
air_0382c794b73b51ad_2017-05-25,19.86295563917666
air_0382c794b73b51ad_2017-05-26,14.326120526406308
air_0382c794b73b51ad_2017-05-27,24.842756694136355
air_0382c794b73b51ad_2017-05-28,30.09428688186005
air_0382c794b73b51ad_2017-05-29,15.004982308394577
air_0382c794b73b51ad_2017-05-30,14.901246711896263
air_0382c794b73b51ad_2017-05-31,15.049333522271422
air_03963426c9312048_2017-04-23,16.901103557569268
air_03963426c9312048_2017-04-24,16.953967429025923
air_03963426c9312048_2017-04-25,17.955677064234955
air_03963426c9312048_2017-04-26,18.833654879673524
air_03963426c9312048_2017-04-27,27.59709600794109
air_03963426c9312048_2017-04-28,21.574304419818517
air_03963426c9312048_2017-04-29,22.15546464339151
air_03963426c9312048_2017-04-30,22.866072143924125
air_03963426c9312048_2017-05-01,21.92432998617429
air_03963426c9312048_2017-05-02,23.818320670083754
air_03963426c9312048_2017-05-03,25.659883344662894
air_03963426c9312048_2017-05-04,13.930871495943897
air_03963426c9312048_2017-05-05,16.861394263058266
air_03963426c9312048_2017-05-06,20.042874587061615
air_03963426c9312048_2017-05-07,14.628487648509974
air_03963426c9312048_2017-05-08,14.67053738540279
air_03963426c9312048_2017-05-09,12.945339945932727
air_03963426c9312048_2017-05-10,18.82337991429232
air_03963426c9312048_2017-05-11,17.530382656453074
air_03963426c9312048_2017-05-12,24.32452851057366
air_03963426c9312048_2017-05-13,23.7698939675389
air_03963426c9312048_2017-05-14,22.401126832706446
air_03963426c9312048_2017-05-15,12.60311589741108
air_03963426c9312048_2017-05-16,12.902257857018695
air_03963426c9312048_2017-05-17,13.976415709330794
air_03963426c9312048_2017-05-18,16.677995974736156
air_03963426c9312048_2017-05-19,24.750650649877404
air_03963426c9312048_2017-05-20,25.87897226979625
air_03963426c9312048_2017-05-21,15.022299854299394
air_03963426c9312048_2017-05-22,16.69926997340504
air_03963426c9312048_2017-05-23,13.620168696690113
air_03963426c9312048_2017-05-24,17.291814775148186
air_03963426c9312048_2017-05-25,17.05193007652341
air_03963426c9312048_2017-05-26,25.223295281699052
air_03963426c9312048_2017-05-27,23.83904586332428
air_03963426c9312048_2017-05-28,15.823104105024587
air_03963426c9312048_2017-05-29,16.102334648254764
air_03963426c9312048_2017-05-30,16.415227406804497
air_03963426c9312048_2017-05-31,15.88682765741537
air_04341b588bde96cd_2017-04-23,17.27650790592192
air_04341b588bde96cd_2017-04-24,15.29351781104067
air_04341b588bde96cd_2017-04-25,15.7337732863162
air_04341b588bde96cd_2017-04-26,18.612295800294852
air_04341b588bde96cd_2017-04-27,26.055384995798097
air_04341b588bde96cd_2017-04-28,23.81176728154209
air_04341b588bde96cd_2017-04-29,23.044728756299556
air_04341b588bde96cd_2017-04-30,23.39770062709442
air_04341b588bde96cd_2017-05-01,19.952545440290127
air_04341b588bde96cd_2017-05-02,20.597233044151192
air_04341b588bde96cd_2017-05-03,32.73470704053237
air_04341b588bde96cd_2017-05-04,15.680572473711706
air_04341b588bde96cd_2017-05-05,14.902137576685401
air_04341b588bde96cd_2017-05-06,19.28098000639787
air_04341b588bde96cd_2017-05-07,17.967674027483547
air_04341b588bde96cd_2017-05-08,16.041309926258172
air_04341b588bde96cd_2017-05-09,9.233327994436815
air_04341b588bde96cd_2017-05-10,15.651213448584379
air_04341b588bde96cd_2017-05-11,14.527241209692605
air_04341b588bde96cd_2017-05-12,22.837432138508476
air_04341b588bde96cd_2017-05-13,28.181097865660874
air_04341b588bde96cd_2017-05-14,25.0400547057668
air_04341b588bde96cd_2017-05-15,12.035710233315864
air_04341b588bde96cd_2017-05-16,14.022406838947358
air_04341b588bde96cd_2017-05-17,12.331984170107614
air_04341b588bde96cd_2017-05-18,16.82730531292502
air_04341b588bde96cd_2017-05-19,19.98503525821686
air_04341b588bde96cd_2017-05-20,24.27712145281524
air_04341b588bde96cd_2017-05-21,23.974473073649833
air_04341b588bde96cd_2017-05-22,18.233901812690778
air_04341b588bde96cd_2017-05-23,14.917953225598142
air_04341b588bde96cd_2017-05-24,17.19284241350658
air_04341b588bde96cd_2017-05-25,15.597555804800631
air_04341b588bde96cd_2017-05-26,27.981185100031986
air_04341b588bde96cd_2017-05-27,25.478653866854444
air_04341b588bde96cd_2017-05-28,17.679611913433632
air_04341b588bde96cd_2017-05-29,13.184406357869527
air_04341b588bde96cd_2017-05-30,15.342913068136381
air_04341b588bde96cd_2017-05-31,12.434045980328037
air_049f6d5b402a31b2_2017-04-23,18.13317455536114
air_049f6d5b402a31b2_2017-04-24,15.906622765834697
air_049f6d5b402a31b2_2017-04-25,15.758156461010735
air_049f6d5b402a31b2_2017-04-26,17.62601772100092
air_049f6d5b402a31b2_2017-04-27,16.45986594430831
air_049f6d5b402a31b2_2017-04-28,20.560577637745876
air_049f6d5b402a31b2_2017-04-29,19.28458276321838
air_049f6d5b402a31b2_2017-04-30,16.269552318024
air_049f6d5b402a31b2_2017-05-01,16.69070074260447
air_049f6d5b402a31b2_2017-05-02,21.508331904926276
air_049f6d5b402a31b2_2017-05-03,20.135193614567765
air_049f6d5b402a31b2_2017-05-04,16.507437182029978
air_049f6d5b402a31b2_2017-05-05,15.415656836105928
air_049f6d5b402a31b2_2017-05-06,17.906031569210363
air_049f6d5b402a31b2_2017-05-07,15.913631061632582
air_049f6d5b402a31b2_2017-05-08,12.41468158019461
air_049f6d5b402a31b2_2017-05-09,11.784120742222658
air_049f6d5b402a31b2_2017-05-10,15.012850329865078
air_049f6d5b402a31b2_2017-05-11,15.812127044473405
air_049f6d5b402a31b2_2017-05-12,17.527096651856013
air_049f6d5b402a31b2_2017-05-13,20.41295567760265
air_049f6d5b402a31b2_2017-05-14,16.471469095355893
air_049f6d5b402a31b2_2017-05-15,13.579977181893835
air_049f6d5b402a31b2_2017-05-16,14.113704917821844
air_049f6d5b402a31b2_2017-05-17,15.423373810748789
air_049f6d5b402a31b2_2017-05-18,15.481044634181371
air_049f6d5b402a31b2_2017-05-19,18.867058200352048
air_049f6d5b402a31b2_2017-05-20,21.053645127113686
air_049f6d5b402a31b2_2017-05-21,16.7565060487523
air_049f6d5b402a31b2_2017-05-22,12.717428052147156
air_049f6d5b402a31b2_2017-05-23,11.609775253960539
air_049f6d5b402a31b2_2017-05-24,16.44418179105402
air_049f6d5b402a31b2_2017-05-25,17.27442030502966
air_049f6d5b402a31b2_2017-05-26,19.081043351594648
air_049f6d5b402a31b2_2017-05-27,20.773174133160246
air_049f6d5b402a31b2_2017-05-28,15.448078409390186
air_049f6d5b402a31b2_2017-05-29,14.890778939589854
air_049f6d5b402a31b2_2017-05-30,14.29231870660849
air_049f6d5b402a31b2_2017-05-31,15.86928627611636
air_04cae7c1bc9b2a0b_2017-04-23,18.22261982898499
air_04cae7c1bc9b2a0b_2017-04-24,12.268008164671828
air_04cae7c1bc9b2a0b_2017-04-25,16.42663989580194
air_04cae7c1bc9b2a0b_2017-04-26,15.315607394366912
air_04cae7c1bc9b2a0b_2017-04-27,22.3364256526337
air_04cae7c1bc9b2a0b_2017-04-28,18.490065205038622
air_04cae7c1bc9b2a0b_2017-04-29,20.38313613647977
air_04cae7c1bc9b2a0b_2017-04-30,21.72631863450821
air_04cae7c1bc9b2a0b_2017-05-01,19.832492222994382
air_04cae7c1bc9b2a0b_2017-05-02,23.456404026543723
air_04cae7c1bc9b2a0b_2017-05-03,27.59896566578253
air_04cae7c1bc9b2a0b_2017-05-04,16.57878881249228
air_04cae7c1bc9b2a0b_2017-05-05,15.06289154003851
air_04cae7c1bc9b2a0b_2017-05-06,22.27805158757744
air_04cae7c1bc9b2a0b_2017-05-07,15.35816319004722
air_04cae7c1bc9b2a0b_2017-05-08,11.16038603132309
air_04cae7c1bc9b2a0b_2017-05-09,10.309846710263237
air_04cae7c1bc9b2a0b_2017-05-10,13.446981323202278
air_04cae7c1bc9b2a0b_2017-05-11,13.524800794793828
air_04cae7c1bc9b2a0b_2017-05-12,21.866537532038038
air_04cae7c1bc9b2a0b_2017-05-13,24.45928595988164
air_04cae7c1bc9b2a0b_2017-05-14,20.060345227742307
air_04cae7c1bc9b2a0b_2017-05-15,9.849304859473666
air_04cae7c1bc9b2a0b_2017-05-16,12.326412961013967
air_04cae7c1bc9b2a0b_2017-05-17,13.26736755299909
air_04cae7c1bc9b2a0b_2017-05-18,12.840874732863877
air_04cae7c1bc9b2a0b_2017-05-19,22.08229169041295
air_04cae7c1bc9b2a0b_2017-05-20,24.51267307895357
air_04cae7c1bc9b2a0b_2017-05-21,19.276340270078503
air_04cae7c1bc9b2a0b_2017-05-22,14.655118059640245
air_04cae7c1bc9b2a0b_2017-05-23,10.850444804937805
air_04cae7c1bc9b2a0b_2017-05-24,15.845351981331016
air_04cae7c1bc9b2a0b_2017-05-25,13.971165383033462
air_04cae7c1bc9b2a0b_2017-05-26,21.92005652186043
air_04cae7c1bc9b2a0b_2017-05-27,23.720057766609493
air_04cae7c1bc9b2a0b_2017-05-28,18.664384043987535
air_04cae7c1bc9b2a0b_2017-05-29,11.423630869501135
air_04cae7c1bc9b2a0b_2017-05-30,13.62232841311341
air_04cae7c1bc9b2a0b_2017-05-31,12.922278756367135
air_0585011fa179bcce_2017-04-23,18.26496648463868
air_0585011fa179bcce_2017-04-24,13.645317971459008
air_0585011fa179bcce_2017-04-25,13.681239464902216
air_0585011fa179bcce_2017-04-26,15.330937131793727
air_0585011fa179bcce_2017-04-27,15.666525900722679
air_0585011fa179bcce_2017-04-28,20.922914600468683
air_0585011fa179bcce_2017-04-29,18.625080508823352
air_0585011fa179bcce_2017-04-30,16.122206659876557
air_0585011fa179bcce_2017-05-01,18.420331009099655
air_0585011fa179bcce_2017-05-02,17.919412660130952
air_0585011fa179bcce_2017-05-03,18.00727157572104
air_0585011fa179bcce_2017-05-04,17.87487299054168
air_0585011fa179bcce_2017-05-05,12.011209804076678
air_0585011fa179bcce_2017-05-06,18.01184737002985
air_0585011fa179bcce_2017-05-07,15.18596038279898
air_0585011fa179bcce_2017-05-08,11.461838350938608
air_0585011fa179bcce_2017-05-09,9.510432351704695
air_0585011fa179bcce_2017-05-10,12.335582772020894
air_0585011fa179bcce_2017-05-11,17.81508246159044
air_0585011fa179bcce_2017-05-12,17.685459383019843
air_0585011fa179bcce_2017-05-13,21.950224117434836
air_0585011fa179bcce_2017-05-14,15.817207472720426
air_0585011fa179bcce_2017-05-15,13.525431265962055
air_0585011fa179bcce_2017-05-16,13.147855799262096
air_0585011fa179bcce_2017-05-17,13.320774657235948
air_0585011fa179bcce_2017-05-18,15.16727139146666
air_0585011fa179bcce_2017-05-19,17.379710732701064
air_0585011fa179bcce_2017-05-20,24.983199804816813
air_0585011fa179bcce_2017-05-21,17.76656930590369
air_0585011fa179bcce_2017-05-22,12.642853106773291
air_0585011fa179bcce_2017-05-23,13.406320972173292
air_0585011fa179bcce_2017-05-24,14.323456782774134
air_0585011fa179bcce_2017-05-25,15.845140212671929
air_0585011fa179bcce_2017-05-26,17.634485661729926
air_0585011fa179bcce_2017-05-27,23.774815683341487
air_0585011fa179bcce_2017-05-28,20.211553043390918
air_0585011fa179bcce_2017-05-29,14.716222388593538
air_0585011fa179bcce_2017-05-30,15.095623633986605
air_0585011fa179bcce_2017-05-31,13.80438890052089
air_05c325d315cc17f5_2017-04-23,17.329163425848037
air_05c325d315cc17f5_2017-04-24,15.51432748041266
air_05c325d315cc17f5_2017-04-25,17.900339209323654
air_05c325d315cc17f5_2017-04-26,17.83364114837778
air_05c325d315cc17f5_2017-04-27,24.433957173133443
air_05c325d315cc17f5_2017-04-28,22.37048579984788
air_05c325d315cc17f5_2017-04-29,22.359006591795936
air_05c325d315cc17f5_2017-04-30,22.087030046099763
air_05c325d315cc17f5_2017-05-01,21.558510510689143
air_05c325d315cc17f5_2017-05-02,24.034257473106386
air_05c325d315cc17f5_2017-05-03,25.713908836942704
air_05c325d315cc17f5_2017-05-04,15.635375933881964
air_05c325d315cc17f5_2017-05-05,15.230575380834567
air_05c325d315cc17f5_2017-05-06,20.90586053392754
air_05c325d315cc17f5_2017-05-07,16.08838930281002
air_05c325d315cc17f5_2017-05-08,13.899310826812723
air_05c325d315cc17f5_2017-05-09,11.490811455946739
air_05c325d315cc17f5_2017-05-10,14.883432374538351
air_05c325d315cc17f5_2017-05-11,16.251778099565065
air_05c325d315cc17f5_2017-05-12,22.779063071947416
air_05c325d315cc17f5_2017-05-13,23.612646040984473
air_05c325d315cc17f5_2017-05-14,21.166091788695724
air_05c325d315cc17f5_2017-05-15,13.13402911857053
air_05c325d315cc17f5_2017-05-16,13.274736782686189
air_05c325d315cc17f5_2017-05-17,15.636701178455763
air_05c325d315cc17f5_2017-05-18,15.307454717333915
air_05c325d315cc17f5_2017-05-19,22.974345907249543
